stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
2.596000000,0.006409501,0.003125878,-0.003630859,-0.002501246,-0.001129613,-0.798224130,-0.796843176,-0.001380954,1.201601245,1.198899587,0.002701657,-0.001761580,-0.003215969,0.001454389,0.797205095,0.803614596,-0.006409501,0.001055799,-0.001168551,0.002224350
2.600000000,0.004465069,0.002637305,-0.003630859,-0.000920121,-0.002710738,-0.798224130,-0.795929890,-0.002294240,1.201601245,1.198672416,0.002928829,-0.001761580,-0.002001316,0.000239737,0.797205095,0.796464629,0.000740466,0.001055799,0.005520867,-0.004465069
2.604000000,0.007619658,0.004884649,-0.003630859,-0.000071809,-0.003559050,-0.798224130,-0.795568656,-0.002655474,1.201601245,1.198912759,0.002688486,-0.001761580,0.005394691,-0.007156271,0.797205095,0.799839679,-0.002634584,0.001055799,-0.006563859,0.007619658
2.608000000,0.006547918,0.004047557,-0.003630859,0.000565204,-0.004196063,-0.798224130,-0.796035430,-0.002188700,1.201601245,1.202708381,-0.001107136,-0.001761580,0.001068270,-0.002829849,0.797205095,0.790657177,0.006547918,0.001055799,0.005933288,-0.004877490
2.612000000,0.004285012,0.002573318,-0.003630859,0.000654153,-0.004285012,-0.798224130,-0.796201305,-0.002022826,1.201601245,1.204277654,-0.002676410,-0.001761580,-0.000890134,-0.000871446,0.797205095,0.796509844,0.000695251,0.001055799,-0.001922906,0.002978704
2.616000000,0.006881790,0.004313578,-0.003630859,0.000323235,-0.003954094,-0.798224130,-0.796244191,-0.001979939,1.201601245,1.204885665,-0.003284420,-0.001761580,-0.004362742,0.002601163,0.797205095,0.804086885,-0.006881790,0.001055799,0.006268689,-0.005212890
2.621000000,0.004782906,0.003583557,-0.003630859,-0.000654170,-0.002976690,-0.798224130,-0.796583473,-0.001640658,1.201601245,1.205718728,-0.004117483,-0.001761580,0.000401977,-0.002163557,0.797205095,0.801786364,-0.004581269,0.001055799,-0.003727107,0.004782906
2.624000000,0.006871733,0.003843126,-0.003630859,-0.001815267,-0.001815592,-0.798224130,-0.797000627,-0.001223504,1.201601245,1.206978560,-0.005377315,-0.001761580,-0.002411914,0.000650334,0.797205095,0.794509692,0.002695403,0.001055799,0.007927532,-0.006871733
2.628000000,0.006254435,0.004449254,-0.003630859,-0.003590920,-0.000039939,-0.798224130,-0.797144238,-0.001079892,1.201601245,1.205599064,-0.003997820,-0.001761580,0.004397978,-0.006159557,0.797205095,0.802161580,-0.004956485,0.001055799,-0.005198637,0.006254435
2.633000000,0.005421745,0.003242403,-0.003630859,-0.005435045,0.001804185,-0.798224130,-0.797649997,-0.000574134,1.201601245,1.206082639,-0.004481394,-0.001761580,0.001381371,-0.003142951,0.797205095,0.796833623,0.000371472,0.001055799,0.006477543,-0.005421745
2.636000000,0.005133562,0.002973220,-0.003630859,-0.006998345,0.003367486,-0.798224130,-0.797945580,-0.000278550,1.201601245,1.205106269,-0.003505024,-0.001761580,-0.002273716,0.000512136,0.797205095,0.802338657,-0.005133562,0.001055799,-0.000593966,0.001649765
2.641000000,0.004937781,0.003095775,-0.003630859,-0.008140905,0.004510046,-0.798224130,-0.798563143,0.000339013,1.201601245,1.204771922,-0.003170677,-0.001761580,-0.000993527,-0.000768053,0.797205095,0.798627315,-0.001422220,0.001055799,0.005993580,-0.004937781
2.644000000,0.004973583,0.003037821,-0.003630859,-0.008604442,0.004973583,-0.798224130,-0.798622683,0.000398553,1.201601245,1.203942704,-0.002341459,-0.001761580,-0.004536839,0.002775260,0.797205095,0.793251931,0.003953164,0.001055799,0.002345278,-0.001289479
2.648000000,0.012506950,0.005971970,-0.003630859,-0.008781865,0.005151006,-0.798224130,-0.797546373,-0.000677758,1.201601245,1.199838779,0.001762466,-0.001761580,0.000022710,-0.001784290,0.797205095,0.802132622,-0.004927527,0.001055799,-0.011451152,0.012506950
2.652000000,0.004983095,0.003421500,-0.003630859,-0.008208947,0.004578088,-0.798224130,-0.797217288,-0.001006842,1.201601245,1.199968002,0.001633243,-0.001761580,-0.006744674,0.004983095,0.797205095,0.792692540,0.004512555,0.001055799,0.001692592,-0.000636793
2.656000000,0.011192163,0.004977982,-0.003630859,-0.007486575,0.003855715,-0.798224130,-0.797343593,-0.000880538,1.201601245,1.200085183,0.001516062,-0.001761580,-0.003708467,0.001946887,0.797205095,0.795906393,0.001298702,0.001055799,-0.010136364,0.011192163
