stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
140.376000000,0.005784427,0.003191366,0.000000000,-0.003715787,0.003715787,-0.800000000,-0.799937131,-0.000062869,1.200000000,1.203207924,-0.003207924,0.000000000,0.001825402,-0.001825402,0.800000000,0.799535884,0.000464116,0.000000000,-0.005784427,0.005784427
140.380000000,0.004134020,0.002696917,0.000000000,-0.003105390,0.003105390,-0.800000000,-0.800356903,0.000356903,1.200000000,1.201966231,-0.001966231,0.000000000,-0.001200684,0.001200684,0.800000000,0.804134020,-0.004134020,0.000000000,0.003386961,-0.003386961
140.383000000,0.005851970,0.002889116,0.000000000,-0.002239891,0.002239891,-0.800000000,-0.800420142,0.000420142,1.200000000,1.200285432,-0.000285432,0.000000000,0.001736159,-0.001736159,0.800000000,0.802747191,-0.002747191,0.000000000,-0.005851970,0.005851970
140.388000000,0.006504113,0.003348712,0.000000000,-0.000770134,0.000770134,-0.800000000,-0.799727037,-0.000272963,1.200000000,1.198418155,0.001581845,0.000000000,-0.003203768,0.003203768,0.800000000,0.796602095,0.003397905,0.000000000,0.006504113,-0.006504113
140.392000000,0.005156988,0.002618908,0.000000000,0.000828993,-0.000828993,-0.800000000,-0.799163878,-0.000836122,1.200000000,1.196372430,0.003627570,0.000000000,-0.000070371,0.000070371,0.800000000,0.800083693,-0.000083693,0.000000000,-0.005156988,0.005156988
140.396000000,0.007655790,0.003761723,0.000000000,0.002155842,-0.002155842,-0.800000000,-0.799642807,-0.000357193,1.200000000,1.197731149,0.002268851,0.000000000,0.003612472,-0.003612472,0.800000000,0.792344210,0.007655790,0.000000000,0.001821914,-0.001821914
140.400000000,0.005796772,0.003483211,0.000000000,0.003068864,-0.003068864,-0.800000000,-0.800404819,0.000404819,1.200000000,1.199682521,0.000317479,0.000000000,0.002493930,-0.002493930,0.800000000,0.794203228,0.005796772,0.000000000,-0.004826147,0.004826147
140.405000000,0.004199688,0.002591238,0.000000000,0.003577190,-0.003577190,-0.800000000,-0.800812896,0.000812896,1.200000000,1.201585095,-0.001585095,0.000000000,-0.002520083,0.002520083,0.800000000,0.799426175,0.000573825,0.000000000,0.004199688,-0.004199688
140.408000000,0.011066120,0.006166168,0.000000000,0.003315883,-0.003315883,-0.800000000,-0.800204505,0.000204505,1.200000000,1.200693596,-0.000693596,0.000000000,0.003812838,-0.003812838,0.800000000,0.811066120,-0.011066120,0.000000000,-0.008922724,0.008922724
140.412000000,0.007813905,0.003628797,0.000000000,0.002879210,-0.002879210,-0.800000000,-0.799007666,-0.000992334,1.200000000,1.200431174,-0.000431174,0.000000000,0.000844645,-0.000844645,0.800000000,0.807813905,-0.007813905,0.000000000,0.002788901,-0.002788901
140.416000000,0.003115470,0.002009564,0.000000000,0.002063314,-0.002063314,-0.800000000,-0.797785152,-0.002214848,1.200000000,1.200279481,-0.000279481,0.000000000,-0.003115470,0.003115470,0.800000000,0.801282998,-0.001282998,0.000000000,-0.001907073,0.001907073
140.420000000,0.004521763,0.002792919,0.000000000,0.000653105,-0.000653105,-0.800000000,-0.796838362,-0.003161638,1.200000000,1.199691798,0.000308202,0.000000000,0.000255960,-0.000255960,0.800000000,0.795478237,0.004521763,0.000000000,0.003971530,-0.003971530
140.424000000,0.003709092,0.002229359,0.000000000,-0.000971748,0.000971748,-0.800000000,-0.796290908,-0.003709092,1.200000000,1.199881629,0.000118371,0.000000000,-0.001067421,0.001067421,0.800000000,0.797385997,0.002614003,0.000000000,-0.002670612,0.002670612
140.429000000,0.003691706,0.002203081,0.000000000,-0.002460146,0.002460146,-0.800000000,-0.796308294,-0.003691706,1.200000000,1.201150667,-0.001150667,0.000000000,0.000919689,-0.000919689,0.800000000,0.802133293,-0.002133293,0.000000000,0.001649118,-0.001649118
140.432000000,0.003860131,0.003051049,0.000000000,-0.003240308,0.003240308,-0.800000000,-0.796661100,-0.003338900,1.200000000,1.203860131,-0.003860131,0.000000000,-0.002746690,0.002746690,0.800000000,0.797284501,0.002715499,0.000000000,-0.002094443,0.002094443
140.438000000,0.004241108,0.003179890,0.000000000,-0.003714327,0.003714327,-0.800000000,-0.796644823,-0.003355177,1.200000000,1.203861665,-0.003861665,0.000000000,0.000842849,-0.000842849,0.800000000,0.804241108,-0.004241108,0.000000000,0.001416658,-0.001416658
140.440000000,0.005229794,0.003183962,0.000000000,-0.003519671,0.003519671,-0.800000000,-0.796907204,-0.003092796,1.200000000,1.205229794,-0.005229794,0.000000000,-0.002552433,0.002552433,0.800000000,0.799636491,0.000363509,0.000000000,-0.002207810,0.002207810
140.445000000,0.006353014,0.003670845,0.000000000,-0.003083649,0.003083649,-0.800000000,-0.796913795,-0.003086205,1.200000000,1.204324857,-0.004324857,0.000000000,0.001007678,-0.001007678,0.800000000,0.806353014,-0.006353014,0.000000000,0.001317758,-0.001317758
140.448000000,0.005019813,0.002900412,0.000000000,-0.002046561,0.002046561,-0.800000000,-0.797263381,-0.002736619,1.200000000,1.205019813,-0.005019813,0.000000000,-0.002393424,0.002393424,0.800000000,0.801585930,-0.001585930,0.000000000,-0.002314015,0.002314015
