stamp_s,state,fx_n,fy_n,fz_n,force_norm_n,tx_nm,ty_nm,tz_nm,torque_norm_nm,peg_x_m,peg_y_m,peg_z_m,xy_error_m
143.341000000,DONE,12.615339930,-16.744355648,-26.000188448,33.399551598,-0.316229907,-0.004349728,0.000519449,0.316260247,0.802867661,0.097341349,1.037184653,0.410397358
143.350000000,DONE,-14.717502922,59.447123969,-72.454343604,94.869369912,7.878480856,1.452420220,-0.098820624,8.011850636,0.798630814,0.098250957,1.037730790,0.408152868
143.361000000,DONE,-1.921396090,7.226622841,20.798677170,22.102054489,-0.248599585,0.096282766,-0.036940938,0.269140776,0.797856718,0.099652020,1.038868717,0.408651060
143.371000000,DONE,-37.906496080,-110.390615906,-1.850619749,116.732237701,-11.951745927,1.106716710,-0.190658062,12.004390992,0.800333832,0.099111384,1.040840570,0.409944725
143.380000000,DONE,0.798499955,-39.530240360,43.540498023,58.813709908,-0.904472809,-0.161087631,-0.071923878,0.921516864,0.802631160,0.100262790,1.040952381,0.412356782
143.390000000,DONE,5.687030063,53.872796852,-9.520477480,55.002363977,9.936204686,-0.534259418,-0.026547955,9.950593021,0.801623588,0.098791399,1.039261784,0.410594868
143.400000000,DONE,15.978702821,-18.389833143,-14.153951595,28.175153107,-0.263087554,-0.251915509,-0.018111520,0.364697836,0.800583050,0.098025223,1.037789421,0.409323688
143.410000000,DONE,41.134566901,-5.783608138,58.909027212,72.081732806,-5.769393196,-1.926636900,0.097206063,6.083360635,0.798239589,0.097894543,1.037887268,0.407625352
143.419000000,DONE,13.268778330,16.104022684,-9.538093687,22.942869397,0.326375790,-0.223224026,-0.007183197,0.395476574,0.798792183,0.098141399,1.038697254,0.408183017
143.430000000,DONE,-14.726319210,-43.514515282,95.735172449,106.186631745,3.294883794,-0.838127072,-0.254528663,3.409325600,0.800886571,0.099807973,1.040434259,0.410830971
143.441000000,DONE,-9.088458655,-5.081710697,20.228714125,22.751367860,0.175277493,-0.051879668,0.057160699,0.191522962,0.801582461,0.100451473,1.040267212,0.411776359
143.450000000,DONE,56.728922702,-69.032730286,58.478726206,106.786937124,-10.080490009,-2.516329817,0.113500963,10.390431995,0.802639990,0.098829554,1.037812985,0.411320393
143.460000000,DONE,15.638641377,4.435231208,5.244823941,17.080590100,-0.217105192,-0.481043361,-0.075858419,0.533190285,0.798431442,0.095986596,1.035990819,0.406364532
143.470000000,DONE,34.467371245,92.972628053,74.898618114,124.264686227,10.835629771,-1.898633124,-0.027557013,11.000747232,0.797172223,0.097450131,1.034494982,0.406572283
143.480000000,DONE,19.453303590,31.201909677,1.628951876,36.805484269,0.747726346,-0.510486576,0.062417666,0.907517051,0.798516118,0.097560709,1.034895645,0.407570367
143.490000000,DONE,-19.763991175,-143.578613355,-81.379681396,166.216985006,-12.190218361,1.710917965,-0.177461678,12.310977078,0.803011419,0.097157765,1.037163209,0.410363498
143.500000000,DONE,17.313989789,-6.673056640,2.996012642,18.795744706,0.241437796,-0.443232820,0.046560444,0.506868244,0.803336539,0.099653219,1.037573970,0.412397436
143.511000000,DONE,-67.944915675,-49.720934912,-59.512169528,103.103740264,3.528443344,2.787847808,-0.337978851,4.509571768,0.801448952,0.099153223,1.041018661,0.410738559
143.518000000,DONE,-12.184380779,40.540936467,9.411098352,43.365832597,0.946807837,0.180155562,0.074806322,0.966693898,0.797997293,0.099832599,1.040497957,0.408879056
143.530000000,DONE,9.910168862,33.929022864,-103.839839436,109.690939888,-3.652270817,1.038168911,0.244782440,3.804838400,0.798479719,0.097712768,1.038220385,0.407656530
143.540000000,DONE,14.749464496,30.308951565,-30.285233533,45.314176789,0.852286382,-0.003242090,0.061396738,0.854501110,0.800753456,0.097186387,1.037001367,0.408830346
143.550000000,DONE,-26.337717512,-42.814639216,-66.487349091,83.350682565,4.401881294,1.756357368,-0.307578885,4.749310992,0.802923882,0.097464009,1.037319543,0.410524981
143.560000000,DONE,11.700200539,-16.176747763,-20.755795812,28.799043745,-0.319518977,-0.016351412,0.010240455,0.320100940,0.802407522,0.097744104,1.038069653,0.410372465
143.571000000,DONE,31.732109632,38.651209196,46.116858402,68.026519703,-4.173381268,-1.947780534,0.253280912,4.612495142,0.800415617,0.099221679,1.040115476,0.410081128
143.580000000,DONE,-12.404660403,34.572357758,27.563143459,45.922221179,0.948452813,0.003555243,0.055810664,0.950100104,0.797490726,0.099972824,1.041650254,0.408637735
143.590000000,DONE,17.498432434,130.927826335,22.229206084,133.949350314,11.914921697,-0.557608091,0.154005015,11.928956508,0.798322066,0.099705298,1.039763628,0.409006648
143.600000000,DONE,-0.461162654,-6.505694630,-39.179853647,39.718983690,0.152526814,0.157046164,0.068514319,0.229395158,0.802748394,0.097827916,1.037186035,0.410667898
143.610000000,DONE,57.696334512,0.499952943,52.073890862,77.722629128,-5.281914195,-2.308569202,0.307142015,5.772559705,0.803102039,0.098189085,1.035785214,0.411173315
143.620000000,DONE,19.893939994,-4.541768132,2.281374165,20.532929025,0.260416342,-0.489450603,0.045181918,0.556255310,0.802812960,0.098422244,1.035492865,0.411143535
143.631000000,DONE,0.408035681,143.310855844,-86.621306628,167.455721484,13.327770291,1.139738665,0.132223687,13.377067999,0.798322758,0.097405859,1.035556870,0.407325181
