stamp_s,tick_index,ground_truth_phase,ground_truth_safety,predicted_phase_int,predicted_phase_name,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6
1780621794.145432,220,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796042,1.209784,0.000960,0.802230,0.000172
1780621794.275486,221,MOVE_TO_START,OK,2,APPROACH,-0.000153,-0.796508,1.210824,0.000961,0.802712,0.000174
1780621794.368155,222,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796476,1.210638,0.000964,0.802677,0.000174
1780621794.477615,223,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795631,1.208999,0.000957,0.801802,0.000173
1780621794.564015,224,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796039,1.209767,0.000960,0.802226,0.000173
1780621794.685441,225,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795723,1.209188,0.000958,0.801896,0.000174
1780621794.774735,226,MOVE_TO_START,OK,3,SEARCH,-0.000153,-0.796480,1.210773,0.000961,0.802683,0.000174
1780621794.894573,227,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796334,1.210286,0.000966,0.802527,0.000174
1780621794.977576,228,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795102,1.208008,0.000950,0.801258,0.000172
1780621795.110333,229,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796568,1.210755,0.000968,0.802770,0.000174
1780621795.175129,230,MOVE_TO_START,OK,2,APPROACH,-0.000153,-0.796226,1.210278,0.000957,0.802422,0.000174
1780621795.298775,231,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796063,1.209809,0.000961,0.802250,0.000173
1780621795.419373,232,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795668,1.209034,0.000959,0.801838,0.000174
1780621795.506891,233,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.795979,1.209691,0.000961,0.802160,0.000174
1780621795.627422,234,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796312,1.210270,0.000965,0.802506,0.000173
1780621795.736009,235,MOVE_TO_START,OK,2,APPROACH,-0.000152,-0.796035,1.209878,0.000957,0.802222,0.000174
1780621795.885336,236,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796455,1.210565,0.000965,0.802655,0.000173
1780621795.933171,237,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795714,1.209199,0.000956,0.801890,0.000173
1780621796.060562,238,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796358,1.210342,0.000966,0.802553,0.000174
1780621796.142819,239,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796196,1.210077,0.000962,0.802388,0.000173
1780621796.257654,240,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796101,1.209883,0.000961,0.802290,0.000173
1780621796.346581,241,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796397,1.210436,0.000965,0.802594,0.000173
1780621796.470678,242,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795477,1.208714,0.000955,0.801643,0.000173
1780621796.549083,243,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796250,1.210170,0.000963,0.802443,0.000173
1780621796.680252,244,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796105,1.209953,0.000958,0.802297,0.000172
1780621796.773007,245,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795427,1.208664,0.000952,0.801594,0.000173
1780621796.887392,246,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796320,1.210264,0.000966,0.802513,0.000174
1780621796.976011,247,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795632,1.208974,0.000958,0.801802,0.000173
1780621797.094727,248,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796894,1.211443,0.000968,0.803109,0.000174
1780621797.196870,249,MOVE_TO_START,OK,2,APPROACH,-0.000154,-0.796453,1.210780,0.000956,0.802660,0.000173
1780621797.309047,250,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796056,1.209760,0.000963,0.802241,0.000173
1780621797.419826,251,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796381,1.210379,0.000967,0.802576,0.000174
1780621797.538399,252,MOVE_TO_START,OK,3,SEARCH,-0.000154,-0.796301,1.210445,0.000958,0.802499,0.000174
1780621797.633900,253,MOVE_TO_START,OK,3,SEARCH,-0.000153,-0.796389,1.210573,0.000961,0.802588,0.000174
1780621797.750555,254,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795685,1.209165,0.000952,0.801866,0.000171
1780621797.834310,255,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795453,1.208633,0.000957,0.801617,0.000174
1780621797.947471,256,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796470,1.210630,0.000963,0.802673,0.000173
1780621798.036885,257,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795960,1.209655,0.000957,0.802147,0.000172
1780621798.152393,258,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795951,1.209592,0.000963,0.802128,0.000175
1780621798.242918,259,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796227,1.210165,0.000961,0.802422,0.000173
1780621798.366079,260,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795554,1.208864,0.000955,0.801724,0.000173
1780621798.445605,261,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795054,1.207941,0.000948,0.801209,0.000172
1780621798.565545,262,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000151,-0.796565,1.210824,0.000964,0.802771,0.000173
1780621798.651801,263,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795815,1.209367,0.000959,0.801991,0.000174
1780621798.763153,264,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796102,1.209886,0.000961,0.802291,0.000173
1780621798.886512,265,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.795447,1.208726,0.000951,0.801616,0.000173
1780621798.981732,266,MOVE_TO_START,OK,3,SEARCH,-0.000152,-0.796310,1.210377,0.000963,0.802502,0.000175
1780621799.091844,267,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000151,-0.796428,1.210589,0.000961,0.802632,0.000172
1780621799.178950,268,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795946,1.209577,0.000960,0.802129,0.000173
1780621799.328895,269,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796265,1.210177,0.000964,0.802457,0.000173
1780621799.385875,270,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795919,1.209586,0.000956,0.802105,0.000172
1780621799.506017,271,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000153,-0.795624,1.209166,0.000948,0.801804,0.000172
1780621799.599691,272,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.795927,1.209495,0.000963,0.802106,0.000173
1780621799.715388,273,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.796358,1.210308,0.000968,0.802550,0.000174
1780621799.808175,274,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795071,1.207937,0.000951,0.801224,0.000173
1780621799.923757,275,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796445,1.210601,0.000962,0.802648,0.000173
1780621800.019441,276,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796060,1.209789,0.000962,0.802246,0.000173
1780621800.137272,277,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.795437,1.208557,0.000957,0.801601,0.000173
1780621800.227136,278,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796210,1.210104,0.000962,0.802403,0.000173
1780621800.356862,279,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795524,1.208758,0.000959,0.801687,0.000175
1780621800.446846,280,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795881,1.209445,0.000963,0.802055,0.000175
1780621800.566900,281,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796317,1.210300,0.000964,0.802513,0.000173
1780621800.660707,282,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795375,1.208495,0.000955,0.801537,0.000173
1780621800.784739,283,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795893,1.209488,0.000959,0.802076,0.000172
1780621800.868198,284,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796303,1.210253,0.000964,0.802498,0.000173
1780621801.016311,285,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795613,1.208951,0.000959,0.801781,0.000174
1780621801.084966,286,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796394,1.210456,0.000964,0.802593,0.000173
1780621801.235425,287,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.795197,1.208264,0.000948,0.801358,0.000173
1780621801.297615,288,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.795174,1.208215,0.000949,0.801333,0.000173
1780621801.425378,289,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796262,1.210231,0.000961,0.802459,0.000173
1780621801.515464,290,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795912,1.209553,0.000961,0.802090,0.000174
1780621801.640974,291,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796158,1.209966,0.000963,0.802347,0.000173
1780621801.721674,292,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795882,1.209533,0.000955,0.802068,0.000172
1780621801.846816,293,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795934,1.209575,0.000962,0.802111,0.000175
1780621801.932468,294,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795854,1.209398,0.000959,0.802034,0.000173
1780621802.050762,295,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796237,1.210104,0.000965,0.802428,0.000174
1780621802.152812,296,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795824,1.209373,0.000960,0.801998,0.000175
1780621802.272813,297,MOVE_TO_START,OK,2,APPROACH,-0.000152,-0.796502,1.210754,0.000960,0.802710,0.000172
1780621802.393496,298,MOVE_TO_START,OK,3,SEARCH,-0.000148,-0.795391,1.208484,0.000958,0.801550,0.000174
1780621802.474350,299,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795785,1.209331,0.000958,0.801962,0.000174
1780621802.594958,300,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795999,1.209714,0.000959,0.802186,0.000172
1780621802.682498,301,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795205,1.208200,0.000952,0.801363,0.000173
1780621802.804176,302,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796682,1.211050,0.000965,0.802892,0.000173
1780621802.897269,303,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795991,1.209694,0.000959,0.802178,0.000172
1780621803.019576,304,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795278,1.208288,0.000955,0.801435,0.000173
1780621803.118399,305,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796405,1.210540,0.000961,0.802607,0.000172
1780621803.230281,306,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795466,1.208673,0.000956,0.801631,0.000173
1780621803.320902,307,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795254,1.208322,0.000950,0.801416,0.000172
1780621803.466712,308,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796277,1.210276,0.000960,0.802474,0.000173
1780621803.522231,309,MOVE_TO_START,OK,2,APPROACH,-0.000153,-0.796377,1.210588,0.000958,0.802578,0.000174
1780621803.638619,310,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795919,1.209511,0.000960,0.802101,0.000173
1780621803.742318,311,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796316,1.210341,0.000961,0.802514,0.000173
1780621803.866564,312,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.796086,1.209900,0.000962,0.802270,0.000175
1780621803.928624,313,MOVE_TO_START,OK,3,SEARCH,-0.000153,-0.795979,1.209798,0.000956,0.802165,0.000174
1780621804.048522,314,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796051,1.209772,0.000962,0.802237,0.000173
1780621804.140300,315,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795497,1.208769,0.000956,0.801662,0.000174
1780621804.305378,316,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796584,1.210839,0.000965,0.802789,0.000173
1780621804.366421,317,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796520,1.210685,0.000967,0.802720,0.000174
1780621804.482690,318,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.795992,1.209622,0.000963,0.802174,0.000173
1780621804.582974,319,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796499,1.210624,0.000967,0.802699,0.000174
1780621804.706253,320,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.795528,1.208873,0.000954,0.801696,0.000174
1780621804.798010,321,MOVE_TO_START,OK,2,APPROACH,-0.000147,-0.795613,1.208868,0.000960,0.801781,0.000173
1780621804.918997,322,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796394,1.210462,0.000964,0.802593,0.000173
1780621805.015630,323,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796216,1.210100,0.000963,0.802408,0.000173
1780621805.135544,324,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796063,1.209832,0.000960,0.802252,0.000172
1780621805.234189,325,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796350,1.210341,0.000965,0.802545,0.000173
1780621805.350106,326,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795378,1.208490,0.000956,0.801539,0.000173
1780621805.442344,327,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000151,-0.796478,1.210659,0.000963,0.802682,0.000173
1780621805.552762,328,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795189,1.208186,0.000951,0.801347,0.000173
1780621805.643891,329,MOVE_TO_START,OK,3,SEARCH,-0.000148,-0.795602,1.208878,0.000961,0.801767,0.000174
1780621805.768175,330,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796810,1.211325,0.000965,0.803026,0.000173
1780621805.925416,331,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.796147,1.209997,0.000964,0.802332,0.000175
1780621805.973272,332,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796069,1.209793,0.000963,0.802255,0.000173
1780621806.094337,333,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.795396,1.208474,0.000957,0.801558,0.000173
1780621806.180318,334,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795906,1.209481,0.000964,0.802081,0.000175
1780621806.302587,335,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796404,1.210475,0.000964,0.802603,0.000173
1780621806.393420,336,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796106,1.209877,0.000962,0.802294,0.000173
1780621806.514979,337,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796297,1.210222,0.000966,0.802489,0.000174
1780621806.617436,338,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796167,1.210001,0.000962,0.802358,0.000173
1780621806.728208,339,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795979,1.209633,0.000964,0.802157,0.000175
1780621806.807065,340,MOVE_TO_START,OK,3,SEARCH,-0.000153,-0.796521,1.210821,0.000963,0.802723,0.000175
1780621806.961935,341,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795980,1.209676,0.000959,0.802166,0.000172
1780621807.018071,342,MOVE_TO_START,OK,3,SEARCH,-0.000152,-0.795180,1.208245,0.000948,0.801339,0.000173
1780621807.138499,343,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796661,1.210997,0.000966,0.802870,0.000173
1780621807.241672,344,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796586,1.210840,0.000965,0.802791,0.000173
1780621807.347557,345,MOVE_TO_START,OK,2,APPROACH,-0.000147,-0.795319,1.208283,0.000958,0.801476,0.000173
1780621807.448352,346,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796537,1.210757,0.000964,0.802742,0.000173
1780621807.566935,347,MOVE_TO_START,OK,3,SEARCH,-0.000154,-0.796442,1.210743,0.000958,0.802647,0.000174
1780621807.657654,348,MOVE_TO_START,OK,3,SEARCH,-0.000154,-0.796286,1.210423,0.000957,0.802485,0.000174
1780621807.773340,349,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796185,1.210071,0.000961,0.802378,0.000173
1780621807.863098,350,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.795219,1.208313,0.000947,0.801382,0.000172
1780621807.978838,351,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796705,1.211111,0.000964,0.802917,0.000173
1780621808.065000,352,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796668,1.210955,0.000969,0.802873,0.000174
1780621808.186381,353,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.794813,1.207510,0.000944,0.800962,0.000172
1780621808.285275,354,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.794954,1.207801,0.000945,0.801109,0.000172
1780621808.388855,355,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.796072,1.209908,0.000959,0.802259,0.000174
1780621808.488711,356,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795726,1.209150,0.000961,0.801896,0.000175
1780621808.609336,357,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796310,1.210331,0.000961,0.802508,0.000173
1780621808.697080,358,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795746,1.209169,0.000960,0.801919,0.000173
1780621808.811612,359,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796176,1.210009,0.000963,0.802366,0.000173
1780621808.903900,360,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796333,1.210349,0.000963,0.802530,0.000173
1780621809.021125,361,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.796257,1.210121,0.000966,0.802447,0.000174
1780621809.103136,362,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795862,1.209412,0.000960,0.802042,0.000173
1780621809.241860,363,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.796343,1.210284,0.000967,0.802535,0.000174
1780621809.343606,364,MOVE_TO_START,OK,3,SEARCH,-0.000153,-0.796306,1.210410,0.000960,0.802502,0.000174
1780621809.427116,365,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796237,1.210143,0.000963,0.802430,0.000173
1780621809.555186,366,MOVE_TO_START,OK,3,SEARCH,-0.000148,-0.795345,1.208399,0.000957,0.801503,0.000174
1780621809.646086,367,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795791,1.209306,0.000960,0.801965,0.000174
1780621809.762578,368,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796411,1.210420,0.000968,0.802606,0.000174
1780621809.849972,369,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795465,1.208703,0.000954,0.801632,0.000173
1780621809.971970,370,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795390,1.208518,0.000955,0.801553,0.000173
1780621810.059232,371,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796690,1.211051,0.000966,0.802899,0.000173
1780621810.184416,372,MOVE_TO_START,OK,3,SEARCH,-0.000148,-0.795207,1.208118,0.000956,0.801360,0.000174
1780621810.276157,373,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795958,1.209644,0.000958,0.802145,0.000172
1780621810.393821,374,MOVE_TO_START,OK,3,SEARCH,-0.000152,-0.795617,1.209060,0.000954,0.801789,0.000174
1780621810.510073,375,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795213,1.208178,0.000954,0.801368,0.000173
1780621810.648223,376,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796297,1.210268,0.000963,0.802492,0.000173
1780621810.746243,377,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796301,1.210275,0.000963,0.802496,0.000173
1780621810.883732,378,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796642,1.210984,0.000964,0.802851,0.000173
1780621810.976376,379,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796695,1.211044,0.000967,0.802903,0.000174
1780621811.111037,380,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795293,1.208340,0.000954,0.801453,0.000173
1780621811.200260,381,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796508,1.210695,0.000964,0.802711,0.000173
1780621811.324934,382,MOVE_TO_START,OK,2,APPROACH,-0.000153,-0.796259,1.210327,0.000959,0.802454,0.000174
1780621811.408028,383,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.795583,1.208963,0.000956,0.801752,0.000174
1780621811.525621,384,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796213,1.210086,0.000963,0.802405,0.000173
1780621811.611537,385,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796599,1.210863,0.000966,0.802805,0.000173
1780621811.732139,386,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795312,1.208391,0.000952,0.801476,0.000172
1780621811.817207,387,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795962,1.209625,0.000959,0.802147,0.000172
1780621811.944634,388,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795895,1.209518,0.000961,0.802072,0.000174
1780621812.022662,389,MOVE_TO_START,OK,2,APPROACH,-0.000154,-0.796278,1.210426,0.000956,0.802479,0.000173
1780621812.139732,390,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.796208,1.210028,0.000966,0.802396,0.000174
1780621812.230627,391,MOVE_TO_START,OK,3,SEARCH,-0.000148,-0.795452,1.208596,0.000959,0.801613,0.000174
1780621812.358595,392,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796185,1.210117,0.000959,0.802381,0.000172
1780621812.445641,393,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796391,1.210405,0.000966,0.802586,0.000174
1780621812.558094,394,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000153,-0.795684,1.209289,0.000948,0.801866,0.000172
1780621812.654181,395,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796576,1.210819,0.000965,0.802781,0.000173
1780621812.762786,396,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.795315,1.208488,0.000950,0.801479,0.000173
1780621812.893245,397,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795993,1.209684,0.000960,0.802179,0.000172
1780621812.971464,398,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000151,-0.796618,1.210933,0.000964,0.802826,0.000173
1780621813.081981,399,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795507,1.208791,0.000955,0.801674,0.000174
1780621813.185386,400,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795952,1.209567,0.000961,0.802134,0.000173
1780621813.287015,401,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.795616,1.208897,0.000960,0.801785,0.000173
1780621813.377213,402,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795903,1.209532,0.000961,0.802081,0.000174
1780621813.490825,403,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.795836,1.209408,0.000956,0.802018,0.000172
1780621813.596970,404,MOVE_TO_START,OK,2,APPROACH,-0.000148,-0.796059,1.209714,0.000966,0.802240,0.000174
1780621813.697422,405,MOVE_TO_START,OK,3,SEARCH,-0.000152,-0.796287,1.210348,0.000962,0.802480,0.000175
1780621813.786093,406,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796414,1.210544,0.000962,0.802616,0.000173
1780621813.904341,407,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795295,1.208323,0.000956,0.801452,0.000174
1780621813.988959,408,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.796058,1.209817,0.000963,0.802241,0.000175
1780621814.116068,409,MOVE_TO_START,OK,2,APPROACH,-0.000151,-0.796533,1.210778,0.000963,0.802738,0.000173
1780621814.205469,410,MOVE_TO_START,OK,3,SEARCH,-0.000150,-0.795803,1.209317,0.000961,0.801975,0.000175
1780621814.330076,411,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796523,1.210681,0.000967,0.802724,0.000174
1780621814.429392,412,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796491,1.210637,0.000966,0.802692,0.000173
1780621814.551247,413,MOVE_TO_START,OK,1,MOVE_TO_START,-0.000149,-0.794813,1.207425,0.000948,0.800959,0.000172
1780621814.639137,414,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.796223,1.210081,0.000964,0.802413,0.000173
1780621814.775896,415,MOVE_TO_START,OK,3,SEARCH,-0.000151,-0.796097,1.209953,0.000961,0.802284,0.000174
1780621814.858122,416,MOVE_TO_START,OK,3,SEARCH,-0.000153,-0.796183,1.210180,0.000958,0.802376,0.000174
1780621814.973295,417,MOVE_TO_START,OK,2,APPROACH,-0.000149,-0.795940,1.209561,0.000960,0.802123,0.000173
1780621815.063300,418,MOVE_TO_START,OK,3,SEARCH,-0.000148,-0.795642,1.208936,0.000962,0.801808,0.000175
1780621815.184530,419,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796344,1.210361,0.000964,0.802541,0.000173
1780621815.274633,420,MOVE_TO_START,OK,2,APPROACH,-0.000150,-0.796490,1.210658,0.000964,0.802692,0.000173
1780621815.400138,421,MOVE_TO_START,OK,3,SEARCH,-0.000149,-0.795291,1.208348,0.000953,0.801452,0.000173
